#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000093.1.p1                        -          Gelsolin             PF00626.25   3.8e-62  204.4   0.0   2.5e-17   60.8   0.0   4.3   4   0   0   4   4   4   4 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01001099.1_prot_JAG67926.1_1                 -          Gelsolin             PF00626.25   3.9e-62  204.4   2.5     6e-16   56.4   0.0   6.9   6   0   0   6   6   6   6 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01009051.1.p1                  -          Gelsolin             PF00626.25   2.5e-61  201.8   2.6   6.2e-17   59.6   0.0   6.6   6   0   0   6   6   6   6 -
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000175.1.p1                         -          Gelsolin             PF00626.25   6.6e-61  200.4   0.0   2.9e-20   70.2   0.0   4.3   4   0   0   4   4   4   4 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000038.1.p1               -          Gelsolin             PF00626.25   1.9e-60  198.9   0.0   1.8e-16   58.0   0.0   4.3   4   0   0   4   4   4   4 -
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000079.1.p1                    -          Gelsolin             PF00626.25   2.6e-60  198.5   0.0   4.5e-17   60.0   0.0   4.3   4   0   0   4   4   4   4 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01040280.1.p1               -          Gelsolin             PF00626.25     7e-59  194.0   0.0   1.6e-16   58.3   0.0   4.3   4   0   0   4   4   4   4 -
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01000063.1.p1                   -          Gelsolin             PF00626.25   3.4e-58  191.7   0.0   2.1e-16   57.8   0.0   4.4   4   0   0   4   4   4   4 -
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000095.1.p1                          -          Gelsolin             PF00626.25   4.7e-58  191.3   0.0     1e-15   55.7   0.0   4.3   4   0   0   4   4   4   4 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001746.1_prot_JAV49682.1_1 -          Gelsolin             PF00626.25   5.3e-58  191.1   6.6   1.5e-14   51.9   0.0   7.1   6   1   0   6   6   6   6 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01036442.1.p1               -          Gelsolin             PF00626.25   1.6e-55  183.2   0.0   5.5e-20   69.3   0.0   3.1   3   0   0   3   3   3   3 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01033337.1.p1                   -          Gelsolin             PF00626.25   1.9e-55  183.0   0.0   3.9e-20   69.8   0.0   3.4   3   0   0   3   3   3   3 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01006802.1.p1                   -          Gelsolin             PF00626.25   1.9e-55  182.9   0.0   1.9e-20   70.8   0.0   3.1   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01060406.1.p1               -          Gelsolin             PF00626.25   3.2e-55  182.2   0.0   6.9e-20   69.0   0.0   3.2   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031573.1.p1               -          Gelsolin             PF00626.25   3.8e-55  182.0   0.0   7.4e-20   68.9   0.0   3.2   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001686.1.p1               -          Gelsolin             PF00626.25   1.9e-54  179.8   0.1   2.1e-16   57.9   0.0   5.3   5   0   0   5   5   5   4 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01001330.1_prot_JAA96613.1_1                 -          Gelsolin             PF00626.25   2.2e-54  179.6   0.3   2.6e-19   67.2   0.0   3.2   3   0   0   3   3   3   3 -
Crotalus_horridus_GBKC01_id_lcl|GBKC01001983.1_prot_JAG44087.1_1                 -          Gelsolin             PF00626.25   2.2e-54  179.6   0.3   2.6e-19   67.2   0.0   3.2   3   0   0   3   3   3   3 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01001190.1_prot_JAG46428.1_1                 -          Gelsolin             PF00626.25   2.2e-54  179.6   0.3   2.6e-19   67.2   0.0   3.2   3   0   0   3   3   3   3 -
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000133.1.p1                       -          Gelsolin             PF00626.25   3.5e-54  178.9   0.0   5.9e-16   56.4   0.0   4.3   4   0   0   4   4   4   4 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001338.1_prot_JAV50089.1_1 -          Gelsolin             PF00626.25   4.7e-54  178.5   0.4   2.6e-19   67.2   0.0   3.2   3   0   0   3   3   3   3 -
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01000468.1.p1                      -          Gelsolin             PF00626.25   1.3e-53  177.1   0.0   1.3e-18   65.0   0.0   3.1   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016403.1.p1               -          Gelsolin             PF00626.25   1.4e-53  177.0   0.2   3.5e-18   63.5   0.0   3.2   3   0   0   3   3   3   3 -
Nasonia_giraulti_GFOZ01.transdecoder.pep_id_GFOZ01000305.1.p1                    -          Glyco_hydro_18       PF00704.31   3.7e-99  330.6   0.0   4.4e-99  330.4   0.0   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01008443.1.p1                  -          Glyco_hydro_18       PF00704.31     3e-98  327.6   0.4   3.6e-98  327.4   0.4   1.0   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024265.1.p1              -          Glyco_hydro_18       PF00704.31   2.2e-97  324.8   3.4   2.6e-97  324.6   3.4   1.0   1   0   0   1   1   1   1 -
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000129.1.p1               -          Glyco_hydro_18       PF00704.31   6.4e-97  323.3   1.0   7.5e-97  323.0   1.0   1.0   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01043550.1.p1              -          Glyco_hydro_18       PF00704.31   3.1e-96  321.0   1.1   3.6e-96  320.8   1.1   1.0   1   0   0   1   1   1   1 -
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000253.1.p1         -          Glyco_hydro_18       PF00704.31   3.4e-96  320.9   2.3   3.9e-96  320.7   2.3   1.0   1   0   0   1   1   1   1 -
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000540.1_prot_JAC95956.1_1           -          Glyco_hydro_18       PF00704.31   4.8e-96  320.4   2.5   5.5e-96  320.2   2.5   1.0   1   0   0   1   1   1   1 -
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01000937.1.p1                    -          Glyco_hydro_18       PF00704.31   6.8e-96  319.9   0.9   7.8e-96  319.7   0.9   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01013049.1.p1                  -          Glyco_hydro_18       PF00704.31     1e-95  319.3   0.1   1.3e-95  319.0   0.1   1.0   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01000651.1_prot_JAG68374.1_1                 -          Glyco_hydro_18       PF00704.31   1.1e-95  319.2   1.1   1.3e-95  319.0   1.1   1.0   1   0   0   1   1   1   1 -
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000131.1.p1               -          Glyco_hydro_18       PF00704.31   1.1e-95  319.1   2.5   1.4e-95  318.9   2.5   1.0   1   0   0   1   1   1   1 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01017246.1.p1                  -          Glyco_hydro_18       PF00704.31   8.4e-95  316.3   0.1   9.9e-95  316.1   0.1   1.0   1   0   0   1   1   1   1 -
Erythrolamprus_miliaris_GEFK01.transdecoder.pep_id_GEFK01000414.1.p1             -          Glyco_hydro_18       PF00704.31     9e-95  316.2   2.7     1e-94  316.0   2.7   1.0   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01013224.1.p1                   -          Glyco_hydro_18       PF00704.31   2.3e-94  314.9   0.0   2.7e-94  314.6   0.0   1.1   1   0   0   1   1   1   1 -
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000628.1.p1           -          Glyco_hydro_18       PF00704.31   4.4e-94  313.9   4.8   5.1e-94  313.7   4.8   1.0   1   0   0   1   1   1   1 -
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000128.1.p1               -          Glyco_hydro_18       PF00704.31   3.1e-93  311.2   0.3   3.8e-93  310.9   0.3   1.1   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01001296.1.p1              -          Glyco_hydro_18       PF00704.31   4.6e-92  307.3   0.2   5.3e-92  307.1   0.2   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034111.1.p1               -          Glyco_hydro_18       PF00704.31   9.1e-92  306.3   0.2     1e-91  306.1   0.2   1.0   1   0   0   1   1   1   1 -
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000495.1.p1                 -          Glyco_hydro_18       PF00704.31   1.2e-91  306.0   5.5   1.3e-91  305.8   5.5   1.0   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025892.1.p1              -          Glyco_hydro_18       PF00704.31   1.2e-91  306.0   0.1   1.4e-91  305.7   0.1   1.0   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009949.1.p1        -          Glyco_hydro_18       PF00704.31   3.1e-91  304.6   0.0   3.5e-91  304.4   0.0   1.0   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01000272.1_prot_JAG68752.1_1                 -          Glyco_hydro_18       PF00704.31     1e-90  302.9   0.2   1.2e-90  302.7   0.2   1.0   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01029929.1.p1              -          Glyco_hydro_18       PF00704.31   2.5e-89  298.3   0.8   2.9e-89  298.1   0.8   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01013153.1.p1                  -          Glyco_hydro_18       PF00704.31     5e-89  297.3   0.8     6e-89  297.1   0.8   1.1   1   0   0   1   1   1   1 -
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000126.1.p1               -          Glyco_hydro_18       PF00704.31   5.1e-89  297.3   0.1   6.4e-89  297.0   0.1   1.1   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000197.1.p1               -          Glyco_hydro_18       PF00704.31   2.7e-88  295.0   2.9   3.2e-88  294.7   2.9   1.1   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000266.1.p1               -          Glyco_hydro_18       PF00704.31   1.4e-87  292.6   1.3   1.8e-87  292.2   1.3   1.1   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000576.1.p1               -          Glyco_hydro_18       PF00704.31   1.4e-87  292.6   1.3   1.8e-87  292.2   1.3   1.1   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000816.1.p1               -          Glyco_hydro_18       PF00704.31   1.4e-87  292.6   1.3   1.8e-87  292.2   1.3   1.1   1   0   0   1   1   1   1 -
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000127.1.p1               -          Glyco_hydro_18       PF00704.31   6.6e-85  283.8   0.1   7.5e-85  283.6   0.1   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01014816.1.p1               -          Glyco_hydro_18       PF00704.31   1.4e-84  282.7   0.1   1.6e-84  282.6   0.1   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000505.1_prot_JAA97438.1_1                 -          Glyco_hydro_18       PF00704.31     2e-84  282.3   0.1   2.2e-84  282.1   0.1   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKC01_id_lcl|GBKC01000717.1_prot_JAG45353.1_1                 -          Glyco_hydro_18       PF00704.31     2e-84  282.3   0.1   2.2e-84  282.1   0.1   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01000460.1_prot_JAG47158.1_1                 -          Glyco_hydro_18       PF00704.31     2e-84  282.3   0.1   2.2e-84  282.1   0.1   1.0   1   0   0   1   1   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02000479.1_prot_JAV50934.1_1 -          Glyco_hydro_18       PF00704.31   4.8e-84  281.0   0.3   5.5e-84  280.8   0.3   1.0   1   0   0   1   1   1   1 -
Trichomalopsis_sarcophagae_GFPB01.transdecoder.pep_id_GFPB01000237.1.p1          -          Glyco_hydro_18       PF00704.31   1.7e-78  262.8   0.2   1.9e-78  262.6   0.2   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01010834.1.p1                  -          Glyco_hydro_18       PF00704.31   5.1e-78  261.2   0.7   6.8e-78  260.8   0.7   1.1   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01046074.1.p1                   -          Glyco_hydro_18       PF00704.31   2.7e-77  258.8   0.3   4.1e-77  258.2   0.3   1.2   1   0   0   1   1   1   1 -
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000130.1.p1               -          Glyco_hydro_18       PF00704.31     4e-74  248.4   0.9   5.2e-74  248.0   0.9   1.0   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000406.1.p1               -          Glyco_hydro_18       PF00704.31   7.6e-74  247.5   0.2   9.4e-74  247.2   0.2   1.0   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000469.1.p1               -          Glyco_hydro_18       PF00704.31   7.6e-74  247.5   0.2   9.4e-74  247.2   0.2   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01022167.1.p1                  -          Glyco_hydro_18       PF00704.31   1.2e-73  246.8   0.6   1.5e-73  246.5   0.6   1.1   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01003334.1.p1        -          Glyco_hydro_18       PF00704.31   1.1e-72  243.7   3.7   1.3e-72  243.4   3.7   1.0   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024679.1.p1              -          Glyco_hydro_18       PF00704.31   3.6e-71  238.7   3.4   4.4e-71  238.4   3.4   1.0   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01000007.1.p1                   -          Glyco_hydro_18       PF00704.31   9.5e-67  224.2   0.1   1.1e-66  224.0   0.1   1.0   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01000250.1.p1                   -          Glyco_hydro_18       PF00704.31   1.2e-66  223.8   0.1   1.4e-66  223.6   0.1   1.0   1   0   0   1   1   1   1 -
Xibalbanus_tulumensis_GAJM01.transdecoder.pep_id_GAJM01000557.1.p1               -          Glyco_hydro_18       PF00704.31   6.9e-64  214.8   0.3   7.6e-64  214.6   0.3   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055036.1.p1               -          Glyco_hydro_18       PF00704.31   8.3e-63  211.2   0.0   9.9e-63  211.0   0.0   1.0   1   0   0   1   1   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01006731.1.p1               -          Glyco_hydro_18       PF00704.31   9.6e-63  211.0   0.0   1.1e-62  210.8   0.0   1.0   1   0   0   1   1   1   1 -
Nasonia_vitripennis_GFPC01.transdecoder.pep_id_GFPC01000437.1.p1                 -          Glyco_hydro_18       PF00704.31   9.4e-62  207.7   0.0   1.1e-61  207.5   0.0   1.0   1   0   0   1   1   1   1 -
Nasonia_vitripennis_GFPC01.transdecoder.pep_id_GFPC01000439.1.p1                 -          Glyco_hydro_18       PF00704.31   1.2e-61  207.4   0.0   1.4e-61  207.1   0.0   1.0   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01001826.1.p1                  -          Glyco_hydro_18       PF00704.31   4.5e-61  205.5   0.0   5.2e-61  205.3   0.0   1.0   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009845.1.p1        -          Glyco_hydro_18       PF00704.31   6.7e-61  204.9   0.2   8.2e-61  204.7   0.2   1.1   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01013223.1.p1                   -          Glyco_hydro_18       PF00704.31   1.1e-60  204.3   0.0   1.3e-60  204.0   0.0   1.0   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01000171.1.p1                   -          Glyco_hydro_18       PF00704.31   1.2e-58  197.5   0.1   1.4e-58  197.3   0.1   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01038254.1.p1                  -          Glyco_hydro_18       PF00704.31   1.3e-58  197.5   0.0   1.5e-58  197.2   0.0   1.0   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01000668.1.p1                   -          Glyco_hydro_18       PF00704.31     2e-58  196.8   0.1   2.2e-58  196.7   0.1   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01005982.1.p1                  -          Glyco_hydro_18       PF00704.31   2.7e-58  196.4   0.0   4.9e-58  195.5   0.0   1.4   2   0   0   2   2   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01003494.1.p1                  -          Glyco_hydro_18       PF00704.31   7.3e-58  195.0   0.0   8.2e-58  194.8   0.0   1.0   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01004890.1.p2                  -          Glyco_hydro_18       PF00704.31   7.4e-58  194.9   0.0   8.6e-58  194.7   0.0   1.0   1   0   0   1   1   1   1 -
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01001158.1.p1                    -          Glyco_hydro_18       PF00704.31   7.8e-58  194.9   0.0   9.2e-58  194.6   0.0   1.0   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01040820.1.p1                   -          Glyco_hydro_18       PF00704.31   9.5e-58  194.6   0.0   1.1e-57  194.4   0.0   1.0   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01040826.1.p1                   -          Glyco_hydro_18       PF00704.31   1.1e-57  194.4   0.0   1.3e-57  194.1   0.0   1.1   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01000519.1.p1                   -          Glyco_hydro_18       PF00704.31   1.5e-57  193.9   0.1   1.7e-57  193.8   0.1   1.0   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01040822.1.p1                   -          Glyco_hydro_18       PF00704.31   2.6e-57  193.2   0.0     3e-57  192.9   0.0   1.0   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01000880.1.p1                   -          Glyco_hydro_18       PF00704.31   1.2e-56  191.0   0.1   1.3e-56  190.8   0.1   1.0   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01040824.1.p1                   -          Glyco_hydro_18       PF00704.31   2.6e-56  189.8   0.0   4.4e-56  189.1   0.0   1.3   1   1   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01040823.1.p1                   -          Glyco_hydro_18       PF00704.31   2.9e-56  189.7   0.0   4.3e-56  189.1   0.0   1.3   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01040818.1.p1                   -          Glyco_hydro_18       PF00704.31   4.6e-56  189.1   0.0   6.5e-56  188.6   0.0   1.2   1   0   0   1   1   1   1 -
