hit_id	length	cysteine_content	pfam_query_accession	pfam_query_name
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000051.1.p1	752	0.01	PF00326.24	Peptidase_S9
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000049.1.p1	752	0.02	PF00326.24	Peptidase_S9
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02000680.1_prot_JAV50745.1_1	752	0.02	PF00326.24	Peptidase_S9
Crotalus_horridus_GBKD01_id_lcl|GBKD01000627.1_prot_JAG46991.1_1	752	0.02	PF00326.24	Peptidase_S9
Crotalus_horridus_GBKC01_id_lcl|GBKC01001063.1_prot_JAG45007.1_1	752	0.02	PF00326.24	Peptidase_S9
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01000244.1.p1	368	0.02	PF00930.24	DPPIV_N
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000409.1.p1	331	0.02	PF00930.24	DPPIV_N
Micrurus_fulvius_GAEP01_id_lcl|GAEP01000436.1_prot_JAB54385.1_1	893	0.02	PF00326.24	Peptidase_S9
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02000714.1_prot_JAV50713.1_1	893	0.02	PF00326.24	Peptidase_S9
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000698.1_prot_JAA97245.1_1	893	0.02	PF00326.24	Peptidase_S9
Crotalus_horridus_GBKC01_id_lcl|GBKC01000998.1_prot_JAG45072.1_1	893	0.02	PF00326.24	Peptidase_S9
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000697.1_prot_JAA97246.1_1	893	0.02	PF00326.24	Peptidase_S9
Crotalus_horridus_GBKC01_id_lcl|GBKC01000997.1_prot_JAG45073.1_1	893	0.02	PF00326.24	Peptidase_S9
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01048944.1.p1	924	0.02	PF00326.24	Peptidase_S9
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01025248.1.p1	785	0.01	PF00326.24	Peptidase_S9
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01025249.1.p1	785	0.01	PF00326.24	Peptidase_S9
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01041756.1.p1	687	0.02	PF00930.24	DPPIV_N
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057755.1.p1	615	0.02	PF00930.24	DPPIV_N
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000420.1.p1	826	0.01	PF00930.24	DPPIV_N
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01017259.1.p1	798	0.01	PF00930.24	DPPIV_N
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008037.1.p1	634	0.01	PF00930.24	DPPIV_N
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042722.1.p1	786	0.01	PF00930.24	DPPIV_N
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042724.1.p1	800	0.01	PF00930.24	DPPIV_N
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015807.1.p1	564	0.02	PF00930.24	DPPIV_N
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01015808.1.p1	818	0.01	PF00326.24	Peptidase_S9
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01022922.1.p1	775	0.01	PF00930.24	DPPIV_N
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01073398.1.p1	843	0.02	PF00930.24	DPPIV_N
Dinoponera_quadriceps_GANS01.transdecoder.pep_id_GANS01000084.1.p1	687	0.01	PF00930.24	DPPIV_N
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01001525.1.p1	799	0.01	PF00930.24	DPPIV_N
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000356.1.p1	349	0.02	PF00930.24	DPPIV_N
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01026092.1.p1	774	0.01	PF00930.24	DPPIV_N
Trichomalopsis_sarcophagae_GFPB01.transdecoder.pep_id_GFPB01000219.1.p1	775	0.01	PF00930.24	DPPIV_N
Nasonia_giraulti_GFOZ01.transdecoder.pep_id_GFOZ01000117.1.p1	775	0.01	PF00930.24	DPPIV_N
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01026010.1.p1	477	0.01	PF00930.24	DPPIV_N
Nasonia_vitripennis_GFPC01.transdecoder.pep_id_GFPC01000293.1.p1	775	0.01	PF00930.24	DPPIV_N
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01020708.1.p1	879	0.01	PF00930.24	DPPIV_N
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01022923.1.p1	619	0.01	PF00930.24	DPPIV_N
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01037493.1.p1	771	0.01	PF00326.24	Peptidase_S9
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000187.1_prot_JAV48202.1_1	825	0.01	PF00930.24	DPPIV_N
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01000402.1.p1	240	0.02	PF00930.24	DPPIV_N
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064701.1.p1	656	0.02	PF00326.24	Peptidase_S9
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01071705.1.p2	361	0.01	PF00930.24	DPPIV_N
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01003093.1.p1	287	0.00	PF00930.24	DPPIV_N
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000571.1.p1	199	0.01	PF00930.24	DPPIV_N
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01024526.1.p1	553	0.02	PF00930.24	DPPIV_N
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01026282.1.p1	861	0.01	PF00326.24	Peptidase_S9
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01013172.1.p1	839	0.02	PF00326.24	Peptidase_S9
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000417.1.p1	250	0.03	PF00930.24	DPPIV_N
Trichomalopsis_sarcophagae_GFPB01.transdecoder.pep_id_GFPB01000427.1.p1	326	0.02	PF11901.11	DUF3421
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023416.1.p1	294	0.02	PF11901.11	DUF3421
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01003848.1.p2	165	0.04	PF11901.11	DUF3421
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000671.1.p1	296	0.03	PF11901.11	DUF3421
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01026298.1.p1	273	0.02	PF11901.11	DUF3421
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01026299.1.p1	303	0.03	PF11901.11	DUF3421
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01026300.1.p2	131	0.02	PF11901.11	DUF3421
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01002951.1.p1	2169	0.09	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01069556.1.p1	1324	0.11	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01046002.1.p1	1015	0.12	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066858.1.p1	1206	0.10	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072492.1.p1	949	0.12	PF00008.30	EGF
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01021003.1.p1	361	0.16	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01022794.1.p1	792	0.13	PF00008.30	EGF
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01048924.1.p1	347	0.15	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01036806.1.p1	809	0.10	PF00008.30	EGF
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01038172.1.p1	409	0.16	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01011436.1.p1	1475	0.07	PF00008.30	EGF
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009752.1.p1	350	0.16	PF00008.30	EGF
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01006692.1.p1	300	0.16	PF00008.30	EGF
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01034785.1.p1	325	0.15	PF00008.30	EGF
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01035731.1.p1	289	0.16	PF00008.30	EGF
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01024740.1.p1	1411	0.06	PF00008.30	EGF
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049593.1.p1	986	0.12	PF14670.9	FXa_inhibition
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01044761.1.p1	1272	0.10	PF07645.18	EGF_CA
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001258.1_prot_JAV50169.1_1	1119	0.10	PF07645.18	EGF_CA
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01000556.1.p1	447	0.14	PF07645.18	EGF_CA
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01006149.1.p1	1081	0.08	PF07645.18	EGF_CA
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01071459.1.p1	1020	0.10	PF07645.18	EGF_CA
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000344.1.p1	1448	0.07	PF00090.22	TSP_1
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000538.1.p1	1488	0.07	PF00090.22	TSP_1
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000539.1.p1	1488	0.07	PF00090.22	TSP_1
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049654.1.p1	527	0.09	PF07645.18	EGF_CA
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020904.1.p1	1582	0.07	PF00090.22	TSP_1
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01028412.1.p1	402	0.14	PF07645.18	EGF_CA
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008956.1.p1	1352	0.07	PF00090.22	TSP_1
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001663.1.p1	1392	0.07	PF00090.22	TSP_1
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001664.1.p1	1392	0.07	PF00090.22	TSP_1
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027320.1.p1	642	0.12	PF07645.18	EGF_CA
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01008281.1.p1	380	0.14	PF07645.18	EGF_CA
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013567.1.p1	289	0.15	PF07645.18	EGF_CA
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034550.1.p1	679	0.11	PF07645.18	EGF_CA
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020905.1.p1	1457	0.07	PF00090.22	TSP_1
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037653.1.p1	699	0.10	PF07645.18	EGF_CA
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01012272.1.p2	598	0.12	PF07645.18	EGF_CA
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020130.1.p2	695	0.11	PF07645.18	EGF_CA
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01008282.1.p1	301	0.14	PF07645.18	EGF_CA
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01004183.1.p1	358	0.01	PF01223.26	Endonuclease_NS
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01003601.1.p1	265	0.01	PF01223.26	Endonuclease_NS
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01020340.1.p1	297	0.00	PF01223.26	Endonuclease_NS
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01033157.1.p1	296	0.01	PF01223.26	Endonuclease_NS
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049844.1.p1	377	0.02	PF01223.26	Endonuclease_NS
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01054557.1.p1	213	0.01	PF01223.26	Endonuclease_NS
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01027683.1.p1	2373	0.06	PF00754.28	F5_F8_type_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01024002.1.p1	2111	0.07	PF00754.28	F5_F8_type_C
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01001230.1_prot_JAA96713.1_1	468	0.05	PF00754.28	F5_F8_type_C
Crotalus_horridus_GBKC01_id_lcl|GBKC01001839.1_prot_JAG44231.1_1	468	0.05	PF00754.28	F5_F8_type_C
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001246.1_prot_JAV50181.1_1	468	0.05	PF00754.28	F5_F8_type_C
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01007420.1.p1	469	0.05	PF00754.28	F5_F8_type_C
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01000944.1.p1	470	0.05	PF00754.28	F5_F8_type_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01039810.1.p1	512	0.03	PF00754.28	F5_F8_type_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035395.1.p1	620	0.01	PF00754.28	F5_F8_type_C
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01010233.1.p1	303	0.01	PF00754.28	F5_F8_type_C
Pseudonaja_textilis_GDAD01.transdecoder.pep_id_GDAD01000200.1.p1	1488	0.01	PF00754.28	F5_F8_type_C
Pseudonaja_textilis_GDAD01.transdecoder.pep_id_GDAD01000199.1.p1	1522	0.01	PF00754.28	F5_F8_type_C
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002032.1.p1	651	0.03	PF00890.27	FAD_binding_2
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000068.1.p1	665	0.03	PF00890.27	FAD_binding_2
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000285.1.p1	660	0.03	PF00890.27	FAD_binding_2
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000705.1.p1	667	0.03	PF00890.27	FAD_binding_2
Nasonia_vitripennis_GFPC01.transdecoder.pep_id_GFPC01000495.1.p1	662	0.02	PF00890.27	FAD_binding_2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01010907.1.p1	662	0.02	PF00890.27	FAD_binding_2
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01028316.1.p1	662	0.02	PF00890.27	FAD_binding_2
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009006.1.p1	660	0.02	PF00890.27	FAD_binding_2
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01009007.1.p1	660	0.02	PF00890.27	FAD_binding_2
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025368.1.p1	654	0.03	PF00890.27	FAD_binding_2
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000047.1.p1	661	0.02	PF00890.27	FAD_binding_2
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01008776.1.p1	550	0.03	PF00890.27	FAD_binding_2
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000367.1.p1	317	0.04	PF00890.27	FAD_binding_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01047058.1.p1	387	0.03	PF00890.27	FAD_binding_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001912.1.p1	498	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01048362.1.p1	503	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016851.1.p1	563	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01051720.1.p1	338	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013977.1.p1	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01022802.1.p1	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029941.1.p2	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035932.1.p1	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034716.1.p1	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029941.1.p1	440	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028566.1.p1	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01057580.1.p1	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038346.1.p1	437	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01013287.1.p1	426	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072150.1.p1	458	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059338.1.p1	444	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037520.1.p1	399	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01019278.1.p1	455	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01055276.1.p1	441	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01040917.1.p1	451	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01014956.1.p1	289	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01025879.1.p1	219	0.01	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028498.1.p1	219	0.01	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01047375.1.p1	219	0.01	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01065213.1.p1	219	0.01	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01025755.1.p2	219	0.01	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01000085.1_prot_JAG68939.1_1	332	0.03	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01002408.1_prot_JAG66618.1_1	332	0.03	PF00147.21	Fibrinogen_C
Boiga_irregularis_GDBA01_id_lcl|GDBA01000085.1_prot_JAS04576.1_1	332	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037982.1.p1	346	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066110.1.p1	220	0.01	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024434.1.p1	348	0.03	PF00147.21	Fibrinogen_C
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002176.1_prot_JAV49256.1_1	336	0.03	PF00147.21	Fibrinogen_C
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01000813.1.p1	336	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035654.1.p1	220	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027628.1.p1	237	0.02	PF00147.21	Fibrinogen_C
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002175.1_prot_JAV49257.1_1	328	0.03	PF00147.21	Fibrinogen_C
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000544.1_prot_JAV47845.1_1	274	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056433.1.p1	486	0.02	PF00147.21	Fibrinogen_C
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000027.1_prot_JAC96468.1_1	332	0.02	PF00147.21	Fibrinogen_C
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000027.1_prot_JAS04950.1_1	332	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066331.1.p1	407	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072032.1.p1	241	0.01	PF00147.21	Fibrinogen_C
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000026.1_prot_JAC96469.1_1	343	0.03	PF00147.21	Fibrinogen_C
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000026.1_prot_JAS04951.1_1	343	0.03	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01000080.1_prot_JAG68944.1_1	331	0.02	PF00147.21	Fibrinogen_C
Boiga_irregularis_GDBA01_id_lcl|GDBA01000080.1_prot_JAS04581.1_1	331	0.02	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01000081.1_prot_JAG68943.1_1	331	0.02	PF00147.21	Fibrinogen_C
Boiga_irregularis_GDBA01_id_lcl|GDBA01000081.1_prot_JAS04580.1_1	331	0.02	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01000084.1_prot_JAG68940.1_1	341	0.03	PF00147.21	Fibrinogen_C
Boiga_irregularis_GDBA01_id_lcl|GDBA01000084.1_prot_JAS04577.1_1	341	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045403.1.p1	446	0.02	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01000082.1_prot_JAG68942.1_1	332	0.02	PF00147.21	Fibrinogen_C
Boiga_irregularis_GDBA01_id_lcl|GDBA01000082.1_prot_JAS04579.1_1	332	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01047387.1.p1	335	0.03	PF00147.21	Fibrinogen_C
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01013611.1.p1	331	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01044213.1.p1	263	0.02	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028185.1.p1	232	0.02	PF00147.21	Fibrinogen_C
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000546.1_prot_JAV47843.1_1	273	0.01	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01027770.1.p1	251	0.02	PF00147.21	Fibrinogen_C
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000545.1_prot_JAV47844.1_1	273	0.02	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01027771.1.p1	294	0.02	PF00147.21	Fibrinogen_C
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01007018.1.p1	293	0.02	PF00147.21	Fibrinogen_C
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01010078.1.p1	297	0.02	PF00147.21	Fibrinogen_C
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001137.1.p1	292	0.03	PF00147.21	Fibrinogen_C
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002605.1.p1	299	0.03	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01001094.1_prot_JAG67931.1_1	330	0.02	PF00147.21	Fibrinogen_C
Boiga_irregularis_GBSH01_id_lcl|GBSH01000083.1_prot_JAG68941.1_1	331	0.03	PF00147.21	Fibrinogen_C
Boiga_irregularis_GDBA01_id_lcl|GDBA01000083.1_prot_JAS04578.1_1	331	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029673.1.p1	410	0.02	PF00147.21	Fibrinogen_C
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000547.1_prot_JAV47842.1_1	273	0.01	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028184.1.p1	261	0.02	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028242.1.p1	311	0.03	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01029333.1.p1	299	0.02	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01022287.1.p1	297	0.03	PF00147.21	Fibrinogen_C
Glycera_tridactyla_GART01.transdecoder.pep_id_GART01001078.1.p1	373	0.03	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01028182.1.p1	322	0.03	PF00147.21	Fibrinogen_C
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000578.1.p1	306	0.02	PF00147.21	Fibrinogen_C
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004349.1.p1	652	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01001398.1.p1	498	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01056010.1.p1	500	0.02	PF00147.21	Fibrinogen_C
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01008241.1.p1	293	0.02	PF00147.21	Fibrinogen_C
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000543.1_prot_JAV47846.1_1	277	0.03	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01012735.1.p1	443	0.02	PF00147.21	Fibrinogen_C
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01003760.1.p1	250	0.02	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028835.1.p1	290	0.02	PF00147.21	Fibrinogen_C
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01017788.1.p1	179	0.01	PF00147.21	Fibrinogen_C
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01038402.1.p1	473	0.01	PF00147.21	Fibrinogen_C
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000674.1.p1	308	0.02	PF00147.21	Fibrinogen_C
